,Ano,Sexo,Qde Benefícios Concedidos,Grupo CID,Grupo/Principais Espécies,CID-Índice,CID-Descrição
4942,2008,F,7,Doenças do aparelho respiratório,Ap Invalidez,J40,Bronquite Ne Como Aguda ou Cronica
4943,2008,F,8,Doenças do aparelho respiratório,Ap Invalidez,J41,Bronquite Cronica Simples e a Mucopurulen
4944,2008,F,47,Doenças do aparelho respiratório,Ap Invalidez,J42,Bronquite Cronica Ne
4945,2008,F,112,Doenças do aparelho respiratório,Ap Invalidez,J43,Enfisema
4946,2008,F,344,Doenças do aparelho respiratório,Ap Invalidez,J44,Outr Doenc Pulmonares Obstrutivas Cronica
4947,2008,F,268,Doenças do aparelho respiratório,Ap Invalidez,J45,Asma
4948,2008,F,10,Doenças do aparelho respiratório,Ap Invalidez,J46,Estado de Mal Asmatico
4949,2008,F,50,Doenças do aparelho respiratório,Ap Invalidez,J47,Bronquectasia
4950,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J62,Pneumoconiose Dev Poeira Que Cont Silica
4951,2008,F,2,Doenças do aparelho respiratório,Ap Invalidez,J63,Pneumoconiose Dev Outr Poeiras Inorganica
4952,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J65,Pneumoconiose Assoc c/Tuberc
4953,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
4954,2008,F,2,Doenças do aparelho respiratório,Ap Invalidez,J67,Pneumonite Hipersensibilid Dev Poeiras Or
4955,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
4956,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J70,Afeccoes Respirat Dev Outr Agentes Extern
4957,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J81,Edema Pulmonar Ne de Outr Form
4958,2008,F,36,Doenças do aparelho respiratório,Ap Invalidez,J84,Outr Doenc Pulmonares Intersticiais
4959,2008,F,2,Doenças do aparelho respiratório,Ap Invalidez,J90,Derrame Pleural Ncop
4960,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J93,Pneumotorax
4961,2008,F,4,Doenças do aparelho respiratório,Ap Invalidez,J94,Outr Afeccoes Pleurais
4962,2008,F,23,Doenças do aparelho respiratório,Ap Invalidez,J96,Insuf Respirat Ncop
4963,2008,F,11,Doenças do aparelho respiratório,Ap Invalidez,J98,Outr Transt Respirat
5762,2008,F,214,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
5763,2008,F,54,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
5764,2008,F,74,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
5765,2008,F,227,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
5766,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença,J05,Laringite Obstrutiva Aguda e Epiglotite
5767,2008,F,104,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
5768,2008,F,8,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
5769,2008,F,27,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
5770,2008,F,38,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
5771,2008,F,20,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
5772,2008,F,8,Doenças do aparelho respiratório,Auxílio Doença,J14,Pneumonia Dev Haemophilus Infuenzae
5773,2008,F,851,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
5774,2008,F,63,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
5775,2008,F,832,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
5776,2008,F,176,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
5777,2008,F,18,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
5778,2008,F,53,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
5779,2008,F,109,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
5780,2008,F,51,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
5781,2008,F,184,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
5782,2008,F,63,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
5783,2008,F,419,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
5784,2008,F,154,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
5785,2008,F,25,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
5786,2008,F,339,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
5787,2008,F,1434,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
5788,2008,F,80,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
5789,2008,F,99,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
5790,2008,F,54,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
5791,2008,F,162,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
5792,2008,F,205,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
5793,2008,F,934,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
5794,2008,F,2065,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
5795,2008,F,38,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
5796,2008,F,177,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
5797,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
5798,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
5799,2008,F,7,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
5800,2008,F,9,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
5801,2008,F,11,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
5802,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
5803,2008,F,18,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
5804,2008,F,9,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
5805,2008,F,24,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
5806,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
5807,2008,F,100,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
5808,2008,F,36,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
5809,2008,F,22,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
5810,2008,F,182,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
5811,2008,F,12,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
5812,2008,F,126,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
5813,2008,F,21,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
5814,2008,F,84,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
5815,2008,F,102,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
6469,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J01,Sinusite Aguda
6470,2008,F,8,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J02,Faringite Aguda
6471,2008,F,36,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J04,Laringite e Traqueite Agudas
6472,2008,F,3,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J05,Laringite Obstrutiva Aguda e Epiglotite
6473,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J06,Infecc Agudas Vias Aereas Super Loc Mult
6474,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J15,Pneumonia Bacter Ncop
6475,2008,F,3,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J18,Pneumonia p/Microorg Ne
6476,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J20,Bronquite Aguda
6477,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J22,Infecc Agudas Ne das Vias Aereas Infer
6478,2008,F,15,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J30,Rinite Alergica e Vasomotora
6479,2008,F,11,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J31,Rinite Nasofaringite e Faringite Cronicas
6480,2008,F,9,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J32,Sinusite Cronica
6481,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J34,Outr Transt do Nariz e dos Seios Paranasa
6482,2008,F,65,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J37,Laringite e Laringotraqueite Cronicas
6483,2008,F,327,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J38,Doenc das Cordas Vocais e da Laringe Ncop
6484,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J39,Outr Doenc das Vias Aereas Super
6485,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J40,Bronquite Ne Como Aguda ou Cronica
6486,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J41,Bronquite Cronica Simples e a Mucopurulen
6487,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J42,Bronquite Cronica Ne
6488,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J43,Enfisema
6489,2008,F,69,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J44,Outr Doenc Pulmonares Obstrutivas Cronica
6490,2008,F,410,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J45,Asma
6491,2008,F,3,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J46,Estado de Mal Asmatico
6492,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J47,Bronquectasia
6493,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J67,Pneumonite Hipersensibilid Dev Poeiras Or
6494,2008,F,8,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
6495,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J70,Afeccoes Respirat Dev Outr Agentes Extern
6496,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J84,Outr Doenc Pulmonares Intersticiais
6497,2008,F,8,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J90,Derrame Pleural Ncop
6498,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J92,Placas Pleurais
6499,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J93,Pneumotorax
6500,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J94,Outr Afeccoes Pleurais
6839,2008,F,1,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J20,Bronquite Aguda
6840,2008,F,1,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J37,Laringite e Laringotraqueite Cronicas
6841,2008,F,1,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J38,Doenc das Cordas Vocais e da Laringe Ncop
6842,2008,F,8,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J44,Outr Doenc Pulmonares Obstrutivas Cronica
6843,2008,F,7,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J45,Asma
6844,2008,F,1,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J62,Pneumoconiose Dev Poeira Que Cont Silica
7199,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J10,Influenza Dev Virus Influenza Identificad
7200,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J18,Pneumonia p/Microorg Ne
7201,2008,F,5,Doenças do aparelho respiratório,Ap Invalidez,J41,Bronquite Cronica Simples e a Mucopurulen
7202,2008,F,6,Doenças do aparelho respiratório,Ap Invalidez,J42,Bronquite Cronica Ne
7203,2008,F,14,Doenças do aparelho respiratório,Ap Invalidez,J43,Enfisema
7204,2008,F,52,Doenças do aparelho respiratório,Ap Invalidez,J44,Outr Doenc Pulmonares Obstrutivas Cronica
7205,2008,F,26,Doenças do aparelho respiratório,Ap Invalidez,J45,Asma
7206,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J46,Estado de Mal Asmatico
7207,2008,F,7,Doenças do aparelho respiratório,Ap Invalidez,J47,Bronquectasia
7208,2008,F,4,Doenças do aparelho respiratório,Ap Invalidez,J84,Outr Doenc Pulmonares Intersticiais
7209,2008,F,1,Doenças do aparelho respiratório,Ap Invalidez,J96,Insuf Respirat Ncop
7797,2008,F,10,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
7798,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
7799,2008,F,12,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
7800,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
7801,2008,F,6,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
7802,2008,F,3,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
7803,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
7804,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
7805,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
7806,2008,F,44,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
7807,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
7808,2008,F,40,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
7809,2008,F,11,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
7810,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
7811,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
7812,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
7813,2008,F,27,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
7814,2008,F,22,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
7815,2008,F,90,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
7816,2008,F,78,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
7817,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
7818,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
7819,2008,F,29,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
7820,2008,F,3,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
7821,2008,F,18,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
7822,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
7823,2008,F,15,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
7824,2008,F,39,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
7825,2008,F,121,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
7826,2008,F,338,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
7827,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
7828,2008,F,36,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
7829,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
7830,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
7831,2008,F,4,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
7832,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
7833,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
7834,2008,F,1,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
7835,2008,F,12,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
7836,2008,F,5,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
7837,2008,F,6,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
7838,2008,F,12,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
7839,2008,F,11,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
7840,2008,F,2,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
7841,2008,F,19,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
7842,2008,F,7,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
8327,2008,F,11,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J44,Outr Doenc Pulmonares Obstrutivas Cronica
8328,2008,F,45,Doenças do aparelho respiratório,Auxílio Doença Acidentário,J45,Asma
8501,2008,F,1,Doenças do aparelho respiratório,Aposentadorias Acidentárias,J45,Asma
8927,2009,M,1,Doenças do aparelho respiratório,Ap Invalidez,J01,Sinusite Aguda
8928,2009,M,2,Doenças do aparelho respiratório,Ap Invalidez,J06,Infecc Agudas Vias Aereas Super Loc Mult
8929,2009,M,1,Doenças do aparelho respiratório,Ap Invalidez,J11,Influenza Dev Virus nao Identificado
8930,2009,M,1,Doenças do aparelho respiratório,Ap Invalidez,J12,Pneumonia Viral Ncop
8931,2009,M,11,Doenças do aparelho respiratório,Ap Invalidez,J15,Pneumonia Bacter Ncop
8932,2009,M,3,Doenças do aparelho respiratório,Ap Invalidez,J16,Pneumonia Dev Out Microorg Infecc Espec N
8933,2009,M,18,Doenças do aparelho respiratório,Ap Invalidez,J18,Pneumonia p/Microorg Ne
8934,2009,M,2,Doenças do aparelho respiratório,Ap Invalidez,J20,Bronquite Aguda
8935,2009,M,2,Doenças do aparelho respiratório,Ap Invalidez,J21,Bronquiolite Aguda
8936,2009,M,1,Doenças do aparelho respiratório,Ap Invalidez,J30,Rinite Alergica e Vasomotora
8937,2009,M,1,Doenças do aparelho respiratório,Ap Invalidez,J31,Rinite Nasofaringite e Faringite Cronicas
